generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,389,395,585,68.707,123.78,248,16.436,0.9117,0.3283,,34,29.25,4,0.6667,5.95,3.2815,11.4902,0.2856,0.682,0.2555,0.9187,1.2028,0.1953,0.8642,0.6046,0.0934,0.8892
2,2000,32,610,369,849,88.012,125.66,244,21.775,0.8708,0.0678,,48,44.69,1,0.3333,43.2188,21.4001,9.3747,2.2828,0.568,0.0,nan,1.1206,0.0,nan,0.6494,0.0,nan
