generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,410,384,561,143.089,135.62,247,65.66,0.9139,0.884,,15,12.43,1,0.6667,13.275,43.41,17.7721,2.4426,0.7146,0.0818,0.3829,0.8377,0.1132,0.4237,0.2194,0.1356,0.5213
2,2000,39,645,475,818,143.911,135.03,243,77.158,0.8636,0.504,,18,17.05,1,0.3333,31.9487,156.0533,15.3527,10.1645,0.7415,0.1054,0.3058,0.753,0.1211,0.3769,0.3584,0.1304,0.413
3,3000,40,612,395,975,125.11,122.12,235,71.462,0.8422,0.0749,,23,21.55,1,0.0,29.3,126.6884,17.7594,7.1336,0.7457,0.1139,0.4519,0.7477,0.0988,0.44,0.3446,0.1195,0.3643
4,4000,40,562,485,866,151.996,124.7,245,98.603,0.8546,0.3059,,28,26.62,1,0.0,28.825,152.7401,17.0418,8.9627,0.7405,0.1142,0.4392,0.7237,0.1134,0.5229,0.3781,0.1099,0.3257
5,5000,40,470,559,936,151.108,119.6,241,72.661,0.8203,0.8454,,32,31.2,1,0.0,35.15,202.3429,15.8128,12.7962,0.8178,0.1358,0.5764,0.7513,0.1501,0.591,0.4217,0.1199,0.4509
6,6000,39,689,523,816,151.293,113.85,237,74.59,0.8202,0.5042,,36,35.62,1,0.0,43.3077,233.3832,14.3071,16.3124,0.7883,0.1726,0.416,0.8256,0.2026,0.5454,0.4585,0.1548,0.4265
7,7000,40,493,572,1111,146.773,113.28,246,69.893,0.8144,0.9356,,41,40.12,1,0.0,32.625,207.168,13.7402,15.0775,0.7975,0.1499,0.4456,0.922,0.1696,0.4839,0.4855,0.1456,0.3888
8,8000,39,630,528,962,148.126,119.77,242,73.011,0.8283,0.8782,,45,44.36,1,0.0,44.7436,262.9964,13.8105,19.0432,0.8881,0.1732,0.4636,0.9718,0.1597,0.5009,0.5342,0.1312,0.3954
