generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,346,373,615,151.521,150.9,246,69.248,0.9113,0.9767,,9,7.2,3,0.6667,14.075,81.7548,14.6616,5.5761,1.4145,0.1227,0.7967,0.8347,0.2398,0.9609,0.0791,0.1284,0.9096
2,2000,40,640,493,783,145.771,147.62,248,90.57,0.8578,0.6074,,13,11.47,1,0.3333,25.275,157.6119,14.1686,11.124,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
3,3000,40,640,518,905,136.587,144.5,248,106.928,0.8308,0.7543,,18,15.75,1,0.0,31.425,200.443,14.1686,14.1469,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
4,4000,40,506,543,928,153.997,129.45,244,90.443,0.8209,0.7519,,22,20.6,1,0.0,34.35,215.0292,14.1686,15.1764,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
5,5000,40,557,555,906,145.589,117.25,230,78.766,0.8122,0.8693,,27,25.18,1,0.0,38.65,242.6533,14.1686,17.1261,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
6,6000,40,623,542,965,143.769,98.38,245,84.065,0.8143,0.3823,,31,29.45,1,0.0,41.9,266.1176,14.1686,18.7821,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
7,7000,40,526,521,1041,157.817,117.7,249,103.751,0.8225,0.3302,,35,33.65,1,0.0,38.475,247.4338,14.1686,17.4635,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
8,8000,40,399,399,1081,128.445,124.55,248,78.353,0.8514,0.1956,,40,38.0,1,0.0,36.1,235.4639,14.1686,16.6187,1.3934,0.0,nan,0.777,0.0,nan,0.0435,0.0,nan
