generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,457,402,643,114.94,118.58,246,40.424,0.917,0.5627,,13,10.43,1,0.6667,13.35,31.1409,16.2919,1.9114,1.6042,0.0959,0.2931,1.3863,0.1321,0.4974,0.5482,0.059,0.3809
2,2000,40,787,529,916,107.874,112.7,242,34.552,0.8658,0.4673,,18,16.45,1,0.3333,28.675,70.4479,15.8985,4.4311,1.5503,0.1316,0.3278,1.3382,0.204,0.387,0.5292,0.1257,0.3554
3,3000,40,895,558,704,126.563,115.75,238,71.63,0.8551,0.349,,23,21.55,1,0.0,25.1,79.9002,15.4361,5.1762,1.5738,0.1241,0.5676,1.3343,0.1161,0.5638,0.5739,0.1248,0.4065
4,4000,40,286,170,575,100.215,118.4,247,65.521,0.8707,0.0599,,27,26.07,1,0.0,36.125,132.5269,14.5349,9.1178,1.4615,0.2,0.4946,1.3662,0.1181,0.4118,0.6133,0.0727,0.3222
5,5000,40,419,430,750,132.28,125.17,245,62.531,0.8864,0.2624,,35,32.5,1,0.0,27.375,84.0096,16.34,5.1413,1.4399,0.2301,0.5869,1.3349,0.1537,0.4714,0.59,0.1002,0.2791
6,6000,40,476,505,774,105.801,125.45,241,59.685,0.8565,0.3674,,40,37.15,1,0.0,35.725,131.3473,15.8457,8.2891,1.2914,0.2127,0.5022,1.3099,0.2542,0.5844,0.5956,0.11,0.3757
7,7000,40,469,317,997,131.043,133.62,240,68.218,0.8414,0.0541,,46,42.38,1,0.0,30.525,110.3477,16.5353,6.6734,1.2452,0.2174,0.4882,1.3308,0.2349,0.4029,0.5581,0.1167,0.5573
8,8000,40,371,322,899,132.427,116.75,246,58.803,0.8911,0.0625,,50,47.25,1,0.0,32.65,121.7286,16.9237,7.1928,1.0748,0.1439,0.2835,1.6175,0.2873,0.5926,0.6499,0.1191,0.3749
