generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,324,362,553,120.314,126.75,249,16.284,0.9146,0.9857,,19,17.35,1,0.6667,9.025,17.1608,12.2693,1.3987,1.7816,0.094,0.3796,0.8273,0.1231,0.3849,0.9076,0.085,0.5838
2,2000,40,534,461,795,106.809,127.55,245,20.083,0.8625,0.6439,,26,23.25,1,0.3333,19.85,37.0189,12.7823,2.8961,1.7066,0.1312,0.5662,0.916,0.1325,0.6386,0.8938,0.0896,0.4938
3,3000,40,564,512,888,112.32,135.1,247,28.743,0.8295,0.9662,,31,28.35,1,0.0,27.125,51.2518,12.2671,4.178,1.6962,0.1024,0.3195,0.9238,0.1823,0.4151,0.8984,0.0962,0.5682
4,4000,39,544,508,930,68.949,113.1,236,15.377,0.8296,0.8069,,35,33.28,1,0.0,27.0256,55.0442,11.9924,4.5899,1.7309,0.084,0.3168,0.8886,0.1382,0.5273,0.9139,0.0661,0.4833
5,5000,40,482,475,978,99.132,103.83,237,25.606,0.8252,0.143,,39,38.4,1,0.0,28.75,62.1352,12.1657,5.1074,1.6661,0.1305,0.5068,0.949,0.1341,0.3903,0.8689,0.1166,0.5369
6,6000,40,596,493,1005,111.313,130.95,246,36.179,0.8392,0.1407,,45,43.88,1,0.0,31.4,70.1764,13.7211,5.1145,1.7212,0.1542,0.5131,0.9264,0.1531,0.4034,0.859,0.0975,0.4638
7,7000,40,289,351,636,112.657,117.22,242,35.251,0.8613,0.2333,,49,48.23,1,0.0,38.2,132.4857,11.896,11.137,1.6627,0.1529,0.52,0.8832,0.19,0.3844,0.7754,0.1186,0.5487
8,8000,40,336,365,721,124.533,139.25,242,103.482,0.8754,0.1013,,54,53.17,1,0.0,37.1,163.6004,11.3315,14.4376,1.655,0.1909,0.523,0.931,0.2136,0.5374,0.7792,0.1163,0.4847
