generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,362,218,589,152.712,131.47,249,79.502,0.9241,0.0517,,15,12.7,1,0.6667,15.85,78.7332,37.5507,2.0967,1.2394,0.1157,0.4677,0.7101,0.0808,0.4815,0.2828,0.1197,0.5745
2,2000,8,173,176,311,63.345,103.88,133,23.061,0.9385,0.1731,,22,20.0,1,0.3333,66.0,53.9111,8.5691,6.2914,1.4074,0.0587,0.3609,0.6333,0.0498,0.5195,0.4137,0.1403,0.2642
