generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,38,385,374,518,148.838,146.34,247,34.056,0.9207,0.5464,,16,14.5,3,0.6667,14.8421,26.0747,16.2922,1.6004,1.1268,0.1991,0.9136,1.8437,0.4074,0.9494,0.0539,0.1086,0.9413
2,2000,40,659,467,735,154.126,139.53,246,32.741,0.8793,0.2775,,21,19.8,1,0.3333,43.6,67.0659,18.0441,3.7168,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
3,3000,40,541,443,1051,128.002,120.45,242,27.121,0.8679,0.2085,,26,25.05,1,0.0,41.65,60.202,18.0441,3.3364,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
4,4000,40,581,507,855,106.23,117.47,238,27.222,0.8479,0.1693,,33,31.15,1,0.0,46.225,58.1236,18.0441,3.2212,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
5,5000,40,684,555,996,150.853,127.58,238,34.219,0.8272,0.7374,,39,37.45,1,0.0,51.175,64.7142,18.0441,3.5864,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
6,6000,40,683,567,1025,167.093,123.15,234,35.432,0.8241,0.9784,,43,42.1,1,0.0,63.1,73.9098,18.0441,4.0961,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
7,7000,40,593,572,966,155.378,128.38,247,36.424,0.8201,0.5462,,48,47.3,1,0.0,61.325,64.2957,18.0441,3.5633,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
8,8000,40,657,549,970,174.752,130.65,248,38.934,0.8245,0.3125,,52,51.55,1,0.0,79.85,92.3167,18.0441,5.1162,1.2209,0.0,nan,1.9867,0.0,nan,0.0174,0.0,nan
