generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,36,380,363,517,64.672,93.08,203,9.351,0.9137,0.3429,,47,42.83,4,1.0,3.3889,1.4888,16.056,0.0927,1.3028,0.5107,0.8226,1.5032,0.4789,0.7676,0.3622,0.2465,0.708
2,2000,39,720,466,784,68.249,100.21,248,12.964,0.8638,0.548,,96,91.72,4,1.0,5.641,3.3753,17.7359,0.1903,1.1528,0.5057,0.8442,1.3836,0.4604,0.7543,0.4189,0.2392,0.7518
3,3000,40,638,497,977,77.686,99.08,207,11.993,0.8297,0.782,,131,127.08,4,1.0,9.025,5.4214,19.086,0.2841,1.1711,0.5127,0.8441,1.4036,0.4453,0.7598,0.4705,0.2083,0.7906
4,4000,40,602,517,908,91.714,138.32,249,19.643,0.8312,0.617,,154,149.6,2,1.0,14.25,8.5909,18.9079,0.4544,0.83,0.3038,0.9541,1.1642,0.2624,0.9541,0.559,0.1835,0.9541
5,5000,40,559,541,920,109.244,127.4,238,22.533,0.8233,0.6161,,166,163.0,1,1.0,26.575,17.1399,19.593,0.8748,0.7288,0.0,nan,1.0767,0.0,nan,0.6202,0.0,nan
6,6000,40,622,488,909,87.534,118.83,243,16.913,0.8266,0.2806,,180,177.0,1,1.0,28.725,18.6305,19.593,0.9509,0.7288,0.0,nan,1.0767,0.0,nan,0.6202,0.0,nan
