generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,447,407,609,139.98,132.3,249,83.822,0.9178,0.5873,,13,8.1,3,0.6667,15.1,87.0722,24.87,3.5011,0.829,0.1405,0.5216,1.202,0.192,0.738,0.2037,0.1229,0.594
2,2000,40,729,522,894,144.508,122.55,245,85.28,0.8586,0.9189,,18,12.15,3,0.3333,46.1,262.1538,24.7478,10.593,0.8136,0.142,0.3099,1.206,0.1858,0.4364,0.2531,0.1461,0.4494
3,3000,40,729,520,1045,141.156,121.88,247,82.542,0.8349,0.372,,17,16.0,1,0.0,38.5,222.4755,26.0392,8.5439,0.7539,0.1454,0.3541,1.2664,0.1327,0.3471,0.2702,0.1517,0.4445
4,4000,40,678,548,1062,134.276,111.67,243,77.942,0.8369,0.6868,,21,20.3,1,0.0,50.2,294.4704,24.4013,12.0678,0.7151,0.1341,0.4597,1.3145,0.1279,0.3852,0.2338,0.1781,0.4728
5,5000,40,396,244,729,116.306,118.0,239,64.34,0.8688,0.0402,,26,24.65,1,0.0,35.6,201.7034,23.0271,8.7594,0.7411,0.1402,0.4924,1.3583,0.1959,0.5286,0.1483,0.0974,0.2947
6,6000,40,555,524,966,164.855,137.47,240,116.225,0.8536,0.6516,,29,28.93,1,0.0,46.925,267.4531,21.5651,12.4021,0.7094,0.1741,0.5854,1.3556,0.1979,0.4478,0.1765,0.0817,0.5648
7,7000,40,522,407,1066,137.926,128.82,246,80.493,0.8384,0.0535,,34,33.2,1,0.0,41.925,235.4358,22.4213,10.5006,0.7004,0.2048,0.6746,1.2424,0.1315,0.441,0.155,0.1046,0.4733
8,8000,40,507,433,700,141.253,132.25,242,91.509,0.8742,0.5585,,38,37.55,1,0.0,37.275,215.7264,20.4556,10.5461,0.8384,0.3258,0.7211,1.2467,0.1414,0.381,0.1307,0.0973,0.5347
