generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,381,386,551,145.11,109.85,243,28.508,0.9134,0.7674,,24,15.75,2,0.6667,7.075,21.7542,12.9436,1.6807,1.3863,0.3302,0.7423,1.6356,0.1318,0.4485,0.5785,0.0811,0.3756
2,2000,40,718,514,813,140.176,108.15,249,29.06,0.8607,0.8046,,28,25.55,2,0.3333,23.3,82.5921,11.798,7.0005,1.6408,0.232,0.5665,1.4885,0.1474,0.2931,0.5683,0.1238,0.5423
3,3000,40,687,511,984,150.342,102.75,226,41.47,0.8305,0.1977,,33,31.93,1,0.0,26.5,95.0259,12.015,7.9089,1.7795,0.1447,0.4824,1.425,0.1754,0.4137,0.4765,0.0856,0.3656
4,4000,40,660,517,946,149.821,115.75,248,41.649,0.8413,0.1318,,37,36.5,1,0.0,26.65,111.2605,11.8257,9.4083,1.6774,0.1676,0.479,1.3029,0.2101,0.3723,0.4718,0.1128,0.3327
5,5000,40,576,552,912,125.631,99.67,249,30.179,0.8363,0.5105,,42,40.73,1,0.0,24.55,84.2605,13.7762,6.1164,1.8158,0.1473,0.6971,1.4057,0.1525,0.5463,0.419,0.0988,0.5042
6,6000,39,584,552,963,117.929,109.62,245,29.735,0.8291,0.4455,,46,45.13,1,0.0,29.9744,107.982,13.1686,8.1999,1.8287,0.1319,0.4169,1.3945,0.161,0.4093,0.4088,0.1297,0.4352
7,7000,40,548,511,1023,122.572,121.08,246,32.184,0.8306,0.1917,,50,49.5,1,0.0,30.125,101.2442,14.3719,7.0446,1.8226,0.1359,0.5543,1.3683,0.189,0.4373,0.3976,0.1288,0.3447
8,8000,40,742,429,510,117.839,134.57,242,33.902,0.8682,0.3753,,55,54.1,1,0.0,26.225,85.7173,15.8566,5.4058,1.8094,0.0961,0.4062,1.3406,0.1231,0.4177,0.3655,0.1272,0.3496
