generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,192,123,463,81.268,105.6,220,12.391,0.9486,0.0648,,41,37.6,4,1.0,4.675,2.7975,12.5705,0.2225,1.2474,0.5161,0.7738,1.2068,0.2428,0.5835,0.3294,0.0973,0.9173
2,2000,40,143,131,186,87.304,108.25,233,10.964,0.9579,0.2589,,57,53.6,3,1.0,7.95,4.745,11.6644,0.4068,0.7143,0.4295,0.9026,1.3465,0.1341,0.178,0.3022,0.0803,0.9564
3,3000,40,166,124,244,95.7,112.92,218,12.459,0.9211,0.1201,,72,67.95,3,1.0,8.625,5.4428,11.6059,0.469,0.6574,0.3705,0.9205,1.3456,0.1129,0.1257,0.2942,0.0666,0.9617
4,4000,38,160,200,258,120.815,127.24,231,14.81,0.8652,0.7238,,78,75.95,1,1.0,25.7105,16.6586,10.8944,1.5291,0.519,0.0,nan,1.3513,0.0,nan,0.2777,0.0,nan
5,5000,40,175,222,279,102.433,112.72,236,10.008,0.8368,0.8942,,91,87.2,1,1.0,10.3,7.2795,11.4678,0.6348,0.519,0.0,nan,1.3513,0.0,nan,0.2777,0.0,nan
6,6000,40,205,228,345,101.174,122.0,239,11.724,0.8235,0.6689,,102,99.22,1,1.0,6.375,4.3005,11.4678,0.375,0.519,0.0,nan,1.3513,0.0,nan,0.2777,0.0,nan
