generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,310,365,515,84.753,135.5,244,61.616,0.9225,0.3369,,18,9.4,2,0.6667,11.875,58.2901,12.0461,4.8389,0.6338,0.0968,0.5121,0.747,0.092,0.4864,0.2968,0.0946,0.437
2,2000,40,689,486,842,88.939,137.38,240,66.427,0.8691,0.7785,,15,13.72,1,0.3333,39.675,189.9808,12.2913,15.4566,0.6112,0.1038,0.6005,0.7372,0.089,0.4583,0.2822,0.1084,0.2845
3,3000,40,445,284,899,76.063,136.55,249,61.57,0.8599,0.0595,,20,17.68,1,0.0,38.0,159.7341,12.1452,13.1521,0.6522,0.1271,0.5023,0.7885,0.1064,0.423,0.2921,0.1387,0.4499
4,4000,40,607,412,651,91.444,127.12,245,77.269,0.8843,0.842,,24,22.18,1,0.0,32.45,131.1843,11.9228,11.0028,0.697,0.1731,0.5667,0.7912,0.1344,0.4919,0.2733,0.1122,0.2713
5,5000,39,646,532,1044,107.8,120.72,241,71.739,0.8425,0.4184,,28,26.44,1,0.0,39.5897,129.8033,10.6901,12.1424,0.7342,0.1731,0.5235,0.8368,0.1935,0.5629,0.3308,0.2065,0.5313
6,6000,40,636,567,955,125.827,118.17,237,60.202,0.8332,0.8875,,32,30.8,1,0.0,46.75,169.8539,12.5598,13.5236,0.8283,0.2285,0.448,0.8161,0.2157,0.6365,0.3411,0.1752,0.6242
7,7000,40,485,571,999,104.594,124.03,248,51.46,0.8225,0.4067,,37,35.08,1,0.0,38.225,124.4317,11.5348,10.7875,0.8196,0.2017,0.4649,0.8182,0.2433,0.7413,0.4301,0.188,0.4463
8,8000,40,661,565,954,130.784,140.85,249,85.467,0.8261,0.4808,,41,39.55,1,0.0,46.5,216.7162,12.4167,17.4535,0.9419,0.1509,0.2509,0.7765,0.1381,0.4551,0.3897,0.1505,0.3249
