generation,tick,alive_agents,total_food,total_plants,total_seeds,mean_energy,mean_age,max_age,mean_fitness,avg_fertility,avg_moisture,wm_rollout_error,max_generation,mean_generation,lineages,birth_subsidy,eats_per_agent_per_1k,energy_income_per_tick,energy_burn_per_tick,energy_ratio,body_size_mean,body_size_sd,body_size_bc,visual_acuity_mean,visual_acuity_sd,visual_acuity_bc,diet_mean,diet_sd,diet_bc
1,1000,40,370,299,591,130.462,128.05,223,48.887,0.9181,0.0876,,14,10.18,3,0.6667,9.025,50.9214,16.0595,3.1708,0.9286,0.1496,0.5992,1.1153,0.5012,0.6559,0.7356,0.1702,0.4851
2,2000,40,482,378,684,127.854,130.43,247,61.146,0.8921,0.2117,,14,13.32,2,0.3333,17.775,99.9373,16.5718,6.0306,0.9618,0.0934,0.4629,1.133,0.4793,0.7495,0.7939,0.1402,0.4806
3,3000,40,438,344,579,142.86,133.18,245,70.217,0.8868,0.1484,,21,18.93,2,0.0,18.175,99.6563,17.7087,5.6275,0.969,0.1497,0.4996,1.0281,0.413,0.7921,0.7979,0.1579,0.5696
4,4000,40,517,423,721,148.112,119.65,226,75.278,0.8469,0.3035,,26,23.27,2,0.0,29.225,170.3361,16.4231,10.3718,0.9588,0.1773,0.4874,1.1644,0.3563,0.6968,0.8192,0.142,0.4612
5,5000,40,278,186,483,120.286,113.58,239,54.005,0.8828,0.1858,,30,28.02,2,0.0,24.775,145.4753,16.8219,8.6479,1.0078,0.1461,0.4059,1.0979,0.3664,0.6775,0.8162,0.1394,0.567
6,6000,40,341,374,745,130.353,106.95,235,61.635,0.8615,0.5477,,34,32.0,2,0.0,32.9,195.5066,16.4214,11.9056,0.862,0.1421,0.4996,1.1645,0.3427,0.6869,0.8279,0.1308,0.6006
7,7000,40,457,433,714,128.37,105.62,231,84.097,0.8398,0.9791,,39,36.02,2,0.0,39.025,228.7255,16.8306,13.5899,0.8441,0.1543,0.3413,1.2695,0.3222,0.7023,0.8406,0.1299,0.4494
8,8000,40,503,441,785,115.289,95.53,218,77.709,0.8293,0.6608,,43,40.62,2,0.0,44.725,276.9449,14.7049,18.8335,0.8142,0.1442,0.3696,1.1922,0.3639,0.6592,0.795,0.1389,0.5414
